mes_ano,uf,preco_medio_etanol_hidratado,preco_medio_gasolina_c,volume_etanol_hidratado_m3,volume_gasolina_c_m3,uf_nome,regiao,volume_total_analisado_m3,participacao_etanol,razao_etanol_gasolina,preco_relativo_etanol_gasolina,variacao_preco_gasolina_c,variacao_volume_gasolina_c,ano,mes
2023-11-01,GO,3.52,5.57,138411.056,125628.05,GOIAS,CENTRO OESTE,264039.106,0.5242066529342059,1.1017528012255227,0.6319569120287253,-0.02622377622377614,-0.03375228048153922,2023,11
2023-12-01,GO,3.41,5.48,153177.035,138796.33,GOIAS,CENTRO OESTE,291973.365,0.5246267412097676,1.1036101242734588,0.6222627737226277,-0.016157989228007152,0.10481958447973994,2023,12
2024-01-01,GO,3.68,5.67,140137.189,123804.094,GOIAS,CENTRO OESTE,263941.283,0.5309407736719989,1.1319269377311547,0.6490299823633158,0.034671532846715314,-0.1080160837105707,2024,1
2024-02-01,GO,3.8,5.84,131960.162,110478.71,GOIAS,CENTRO OESTE,242438.87200000003,0.5443028212076485,1.194439743186719,0.6506849315068493,0.029982363315696592,-0.10763282190005763,2024,2
2024-03-01,GO,3.77,5.82,146199.935,119728.655,GOIAS,CENTRO OESTE,265928.58999999997,0.5497714066772588,1.2210939394583527,0.6477663230240549,-0.003424657534246478,0.08372604097205683,2024,3
2024-04-01,GO,3.87,5.86,140963.568,122362.019,GOIAS,CENTRO OESTE,263325.587,0.535320435837479,1.1520206118861114,0.6604095563139931,0.0068728522336769515,0.021994433997442053,2024,4
2024-05-01,GO,3.73,5.73,145252.221,124794.3,GOIAS,CENTRO OESTE,270046.521,0.5378785124211987,1.1639331363692091,0.6509598603839442,-0.022184300341296925,0.019877744907102368,2024,5
2024-06-01,GO,3.86,5.85,132466.493,118882.897,GOIAS,CENTRO OESTE,251349.38999999998,0.5270213426815955,1.1142603044069492,0.6598290598290598,0.02094240837696315,-0.04736917471390922,2024,6
2024-07-01,GO,4.11,6.09,143747.784,129323.157,GOIAS,CENTRO OESTE,273070.941,0.526411867456816,1.1115393973872754,0.6748768472906405,0.0410256410256411,0.08781969705869463,2024,7
2024-08-01,GO,3.89,5.94,135524.642,124869.147,GOIAS,CENTRO OESTE,260393.789,0.5204603478464688,1.085333288934856,0.6548821548821548,-0.02463054187192104,-0.034440931564947874,2024,8
2024-09-01,GO,4.18,6.16,141556.275,122214.4,GOIAS,CENTRO OESTE,263770.675,0.5366641875561035,1.1582618333027859,0.6785714285714285,0.03703703703703698,-0.02126023172081093,2024,9
2024-10-01,GO,4.2,6.21,151858.997,132626.3,GOIAS,CENTRO OESTE,284485.297,0.5338026203863885,1.1450142015573082,0.6763285024154589,0.008116883116883189,0.08519372512568069,2024,10
2024-11-01,GO,3.95,6.03,143715.16,124949.85,GOIAS,CENTRO OESTE,268665.01,0.5349232488443508,1.150182733312605,0.6550580431177446,-0.02898550724637672,-0.05788029975954978,2024,11
2024-12-01,GO,4.27,6.2,155991.833,136389.696,GOIAS,CENTRO OESTE,292381.529,0.5335215036788457,1.1437215389056958,0.6887096774193547,0.028192371475953548,0.0915555000666266,2024,12
2025-01-01,GO,4.48,6.3,144671.428,130056.102,GOIAS,CENTRO OESTE,274727.53,0.5265996749579483,1.1123770878509032,0.7111111111111112,0.016129032258064502,-0.046437481611514064,2025,1
2025-02-01,GO,4.61,6.41,130382.879,116919.4,GOIAS,CENTRO OESTE,247302.27899999998,0.5272206933442777,1.1151517968788756,0.719188767550702,0.01746031746031762,-0.10100796347102581,2025,2
2025-03-01,GO,4.46,6.33,140378.827,128557.8,GOIAS,CENTRO OESTE,268936.627,0.5219773467300904,1.091951067924311,0.7045813586097947,-0.012480499219968855,0.09954207770481216,2025,3
2025-04-01,GO,4.51,6.32,143703.942,132767.4,GOIAS,CENTRO OESTE,276471.342,0.5197787986286116,1.0823737001703733,0.7136075949367088,-0.0015797788309636074,0.0327448042825873,2025,4
2025-05-01,GO,4.6,6.35,138342.765,136019.83,GOIAS,CENTRO OESTE,274362.595,0.5042333303488401,1.0170779143011723,0.7244094488188976,0.004746835443037778,0.024497203379745258,2025,5
2025-06-01,GO,4.45,6.26,127417.453,133228.174,GOIAS,CENTRO OESTE,260645.62699999998,0.48885321601808424,0.9563851937203612,0.7108626198083068,-0.014173228346456623,-0.020523889788716776,2025,6
2025-07-01,GO,4.26,6.19,130872.766,139501.61,GOIAS,CENTRO OESTE,270374.376,0.4840427851787257,0.9381452013349525,0.6882067851373181,-0.01118210862619795,0.0470879079975981,2025,7
2025-08-01,GO,4.25,6.16,131275.082,136630.1,GOIAS,CENTRO OESTE,267905.18200000003,0.4900057588285096,0.9608064548002233,0.689935064935065,-0.004846526655896688,-0.020584063510091233,2025,8
2025-09-01,GO,4.38,6.23,133502.177,139116.615,GOIAS,CENTRO OESTE,272618.792,0.4897027678121323,0.9596422181491406,0.7030497592295345,0.011363636363636465,0.01819888150561244,2025,9
2025-10-01,GO,4.65,6.39,139217.229,148387.801,GOIAS,CENTRO OESTE,287605.03,0.48405700345366,0.9381986124317591,0.727699530516432,0.02568218298555358,0.06664326903008688,2025,10
2025-11-01,GO,4.65,6.36,128922.776,136698.462,GOIAS,CENTRO OESTE,265621.238,0.48536320728992305,0.943117970120249,0.7311320754716981,-0.004694835680751019,-0.07877560635863867,2025,11
2025-12-01,GO,4.89,6.36,143582.957,164868.751,GOIAS,CENTRO OESTE,308451.708,0.46549574301595376,0.8708924895051823,0.7688679245283018,0.0,0.20607612249507223,2025,12
2021-01-01,MA,3.789,4.585,4314.66,80829.01,MARANHAO,NORDESTE,85143.67,0.05067505311903985,0.05338009212286529,0.8263904034896402,0.034755134281200695,-0.15955349211724723,2021,1
2021-02-01,MA,3.968,4.974,4472.36,67812.4,MARANHAO,NORDESTE,72284.76,0.061871409685803756,0.06595194979089371,0.7977482911137916,0.08484187568157031,-0.1610388398917666,2021,2
2021-03-01,MA,4.546,5.304,5121.21,71699.96,MARANHAO,NORDESTE,76821.17000000001,0.0666640458613166,0.07142556285944929,0.8570889894419306,0.06634499396863691,0.05732815827193871,2021,3
2021-04-01,MA,4.481,5.055,3777.73,72357.82,MARANHAO,NORDESTE,76135.55,0.049618476519838625,0.052209007955187146,0.8864490603363007,-0.04694570135746612,0.00917517945616697,2021,4
2021-05-01,MA,4.656,5.354,3655.53,77891.29,MARANHAO,NORDESTE,81546.81999999999,0.04482737646912535,0.046931178055980335,0.8696301830407172,0.05914935707220592,0.07647369696875872,2021,5
2021-06-01,MA,4.939,5.545,3456.06,78463.11,MARANHAO,NORDESTE,81919.17,0.04218865987045523,0.044046941295087585,0.890712353471596,0.035674262233843734,0.007341257283067337,2021,6
2021-07-01,MA,4.998,5.683,4078.23,85936.988,MARANHAO,NORDESTE,90015.218,0.04530600592446491,0.04745605000724484,0.8794650712651769,0.02488728584310196,0.09525339997356719,2021,7
2021-08-01,MA,5.114,5.833,6284.56,84589.185,MARANHAO,NORDESTE,90873.745,0.06915704860628337,0.07429507684699883,0.8767358134750557,0.026394509941932043,-0.015683619258333836,2021,8
2021-09-01,MA,5.283,5.964,3777.63,84324.22,MARANHAO,NORDESTE,88101.85,0.042877987238633467,0.0447988727319387,0.885814889336016,0.022458426195782755,-0.003132374428243989,2021,9
2021-10-01,MA,5.401,6.261,6760.23,83874.039,MARANHAO,NORDESTE,90634.269,0.07458801262025956,0.08059979083635163,0.8626417505190863,0.04979879275653909,-0.005338691540817009,2021,10
2021-11-01,MA,5.653,6.512,4061.96,81732.498,MARANHAO,NORDESTE,85794.45800000001,0.04734524927006357,0.04969822407728196,0.8680896805896806,0.04008944258105718,-0.0255328230944023,2021,11
2021-12-01,MA,5.732,6.448,4264.23,91776.33,MARANHAO,NORDESTE,96040.56,0.0444003033718254,0.04646328742934044,0.8889578163771712,-0.009828009828009687,0.12288663929004096,2021,12
2022-01-01,MA,5.705,6.47,3489.33,72096.96,MARANHAO,NORDESTE,75586.29000000001,0.046163530449768064,0.04839774104206335,0.8817619783616693,0.003411910669975038,-0.2144275108843423,2022,1
2022-02-01,MA,5.61,6.52,5814.43,73947.16,MARANHAO,NORDESTE,79761.59,0.07289761901687267,0.07862952410883664,0.8604294478527609,0.007727975270479082,0.02566266316915433,2022,2
2022-03-01,MA,5.761,7.02,9771.13,75237.73,MARANHAO,NORDESTE,85008.86,0.11494248952403313,0.12987007981234946,0.8206552706552708,0.07668711656441718,0.0174525972329429,2022,3
2022-04-01,MA,5.954,7.184,10273.072,76571.66,MARANHAO,NORDESTE,86844.732,0.1182924025834981,0.1341628482391527,0.8287861915367483,0.023361823361823353,0.017729535433884225,2022,4
2022-05-01,MA,6.04,7.13,7021.688,80875.53,MARANHAO,NORDESTE,87897.218,0.07988521320435876,0.0868209209880912,0.847124824684432,-0.007516703786191625,0.05620708758305604,2022,5
2022-06-01,MA,5.92,7.19,4408.23,78640.579,MARANHAO,NORDESTE,83048.809,0.05307999058722203,0.05605541129090618,0.82336578581363,0.008415147265077305,-0.027634452596477566,2022,6
2022-07-01,MA,5.6,6.38,3698.2,81789.947,MARANHAO,NORDESTE,85488.147,0.04325979834373998,0.045215825852045116,0.8777429467084639,-0.11265646731571632,0.04004761969008386,2022,7
2022-08-01,MA,4.93,5.34,2556.416,92639.29,MARANHAO,NORDESTE,95195.70599999999,0.02685432050895237,0.027595375569048515,0.9232209737827715,-0.1630094043887147,0.1326488572000175,2022,8
2022-09-01,MA,4.54,4.92,2188.25,92429.8,MARANHAO,NORDESTE,94618.05,0.023127194018477445,0.023674723952664616,0.9227642276422764,-0.0786516853932584,-0.002261351528061062,2022,9
2022-10-01,MA,4.21,4.78,2300.43,91627.652,MARANHAO,NORDESTE,93928.082,0.02449139757798951,0.025106285600333837,0.8807531380753137,-0.028455284552845517,-0.00867845651510657,2022,10
2022-11-01,MA,4.4,4.96,2674.6,86934.418,MARANHAO,NORDESTE,89609.01800000001,0.02984744236344605,0.03076572043077346,0.8870967741935485,0.03765690376569042,-0.051220716645669295,2022,11
2022-12-01,MA,4.37,4.84,3051.13,100985.219,MARANHAO,NORDESTE,104036.349,0.029327538204940277,0.03021362958078053,0.9028925619834711,-0.024193548387096753,0.1616252955187436,2022,12
2023-01-01,MA,4.44,4.86,2767.9,86677.46,MARANHAO,NORDESTE,89445.36,0.030945149083194477,0.03193333076442249,0.9135802469135803,0.004132231404958775,-0.14168171482600822,2023,1
2023-02-01,MA,4.41,4.86,2564.5,81867.931,MARANHAO,NORDESTE,84432.431,0.030373400003133866,0.03132484195795787,0.9074074074074073,0.0,-0.0554876550374227,2023,2
2023-03-01,MA,4.5,5.32,3486.998,88162.472,MARANHAO,NORDESTE,91649.47,0.03804711582074615,0.03955195357952305,0.8458646616541353,0.09465020576131677,0.07688652837702703,2023,3
2023-04-01,MA,4.56,5.44,2928.53,81709.66,MARANHAO,NORDESTE,84638.19,0.034600574516066566,0.035840682729557316,0.838235294117647,0.022556390977443552,-0.07319227618753688,2023,4
2023-05-01,MA,4.61,5.21,2742.03,94220.799,MARANHAO,NORDESTE,96962.829,0.02827918727495049,0.029102173077517633,0.8848368522072937,-0.042279411764705954,0.15311701211337803,2023,5
2023-06-01,MA,4.52,5.12,2618.0,90654.944,MARANHAO,NORDESTE,93272.944,0.02806816090205108,0.028878733850411953,0.8828124999999999,-0.017274472168905874,-0.03784573085609255,2023,6
2023-07-01,MA,4.55,5.4,2822.5,91261.601,MARANHAO,NORDESTE,94084.101,0.029999755219003475,0.030927574895382344,0.8425925925925926,0.0546875,0.006691935080782807,2023,7
2023-08-01,MA,4.47,5.56,4040.0,93506.13,MARANHAO,NORDESTE,97546.13,0.041416302215167324,0.04320572351780573,0.8039568345323741,0.02962962962962945,0.024594451285157914,2023,8
2023-09-01,MA,4.45,5.66,4359.53,89139.46,MARANHAO,NORDESTE,93498.99,0.04662649297067273,0.04890684776416639,0.7862190812720848,0.017985611510791477,-0.046699291265717036,2023,9
2023-10-01,MA,4.33,5.48,4424.03,90858.53,MARANHAO,NORDESTE,95282.56,0.046430637463980816,0.04869141070189007,0.7901459854014599,-0.03180212014134276,0.019285174040767128,2023,10
2023-11-01,MA,4.25,5.33,4262.53,89834.93,MARANHAO,NORDESTE,94097.45999999999,0.045299097340140745,0.04744847021086342,0.797373358348968,-0.027372262773722733,-0.011265865736546754,2023,11
2023-12-01,MA,4.17,5.26,5142.53,99643.06,MARANHAO,NORDESTE,104785.59,0.04907669079307565,0.05160951500285117,0.7927756653992396,-0.013133208255159512,0.10917946950033808,2023,12
2024-01-01,MA,4.12,5.24,5476.0,93951.93,MARANHAO,NORDESTE,99427.93,0.05507506794117106,0.058285125169860806,0.7862595419847328,-0.0038022813688212143,-0.057115166876649526,2024,1
2024-02-01,MA,4.14,5.44,5628.5,80480.09,MARANHAO,NORDESTE,86108.59,0.06536513952905279,0.06993655200932306,0.7610294117647057,0.03816793893129766,-0.14339077440984982,2024,2
2024-03-01,MA,4.16,5.45,8451.5,87175.73,MARANHAO,NORDESTE,95627.23,0.08837963831013405,0.09694785463798239,0.763302752293578,0.0018382352941175295,0.08319622903006207,2024,3
2024-04-01,MA,4.33,5.58,7282.5,88906.69,MARANHAO,NORDESTE,96189.19,0.07571017075827335,0.08191172115394241,0.7759856630824373,0.023853211009174258,0.019855985146324695,2024,4
2024-05-01,MA,4.43,5.66,6116.53,93206.646,MARANHAO,NORDESTE,99323.17599999999,0.06158210244907996,0.06562332475733544,0.7826855123674911,0.014336917562723928,0.04836481934036674,2024,5
2024-06-01,MA,4.4,5.68,5401.0,88914.86,MARANHAO,NORDESTE,94315.86,0.05726502414334132,0.06074350226722507,0.7746478873239437,0.0035335689045936647,-0.04604592251930184,2024,6
2024-07-01,MA,4.54,5.96,6605.03,97032.0,MARANHAO,NORDESTE,103637.03,0.06373233582629684,0.06807063649105449,0.761744966442953,0.04929577464788748,0.09129115200766225,2024,7
2024-08-01,MA,4.6,6.0,5789.5,96598.13,MARANHAO,NORDESTE,102387.63,0.056544916607601914,0.059933872425894784,0.7666666666666666,0.006711409395973256,-0.004471411493115585,2024,8
2024-09-01,MA,4.59,5.91,4763.5,94505.8,MARANHAO,NORDESTE,99269.3,0.04798563100575908,0.05040431380931117,0.7766497461928934,-0.015000000000000013,-0.021660150149904522,2024,9
2024-10-01,MA,4.5,5.84,5809.9,100625.629,MARANHAO,NORDESTE,106435.529,0.054586095964252686,0.05773777573107145,0.7705479452054794,-0.011844331641285955,0.0647561207883538,2024,10
2024-11-01,MA,4.52,5.82,5349.2,91799.29,MARANHAO,NORDESTE,97148.48999999999,0.055062101325506964,0.05827060318222505,0.7766323024054982,-0.003424657534246478,-0.08771462188822698,2024,11
2024-12-01,MA,4.6,5.96,5611.8,102701.5,MARANHAO,NORDESTE,108313.3,0.05181081178396374,0.05464185041114297,0.7718120805369127,0.02405498281786933,0.11876137604114367,2024,12
2025-01-01,MA,4.65,6.0,6618.3,93605.15,MARANHAO,NORDESTE,100223.45,0.06603544380082706,0.07070444307818534,0.775,0.006711409395973256,-0.08857076089443683,2025,1
2025-02-01,MA,4.87,6.2,6257.5,80739.5,MARANHAO,NORDESTE,86997.0,0.07192776762417095,0.07750233776528218,0.785483870967742,0.03333333333333344,-0.1374459631761713,2025,2
2025-03-01,MA,4.87,6.14,6391.204,85968.656,MARANHAO,NORDESTE,92359.86,0.06919893555490447,0.07434342116503484,0.7931596091205212,-0.00967741935483879,0.06476577140061557,2025,3
2025-04-01,MA,4.83,6.01,6217.7,92705.26,MARANHAO,NORDESTE,98922.95999999999,0.06285396231572529,0.06706954923593332,0.8036605657237937,-0.021172638436482094,0.0783611645621165,2025,4
2025-05-01,MA,4.72,5.95,5739.5,93605.696,MARANHAO,NORDESTE,99345.196,0.05777330189171905,0.06131571309506635,0.7932773109243697,-0.009983361064891727,0.009712890077650416,2025,5
2025-06-01,MA,4.71,5.94,5790.4,92333.855,MARANHAO,NORDESTE,98124.25499999999,0.05901089389162751,0.06271155904841187,0.7929292929292928,-0.001680672268907557,-0.013587218025706504,2025,6
2025-07-01,MA,4.76,6.0,5817.3,99364.9,MARANHAO,NORDESTE,105182.2,0.05530688652642748,0.05854481814000719,0.7933333333333333,0.010101010101009944,0.07614807158219494,2025,7
2025-08-01,MA,4.76,5.95,5842.0,96402.202,MARANHAO,NORDESTE,102244.202,0.05713771427351939,0.060600275499931,0.7999999999999999,-0.008333333333333304,-0.029816343598191963,2025,8
2025-09-01,MA,4.73,5.9,5596.4,97875.486,MARANHAO,NORDESTE,103471.886,0.05408618917026408,0.05717877099481273,0.8016949152542373,-0.008403361344537785,0.015282679953721345,2025,9
2025-10-01,MA,4.67,5.83,6012.41,102503.77,MARANHAO,NORDESTE,108516.18000000001,0.05540565471434766,0.05865550115864031,0.8010291595197255,-0.011864406779661052,0.04728746889696156,2025,10
2025-11-01,MA,4.66,5.86,5108.72,95758.9,MARANHAO,NORDESTE,100867.62,0.05064776981949213,0.05334981918129804,0.7952218430034129,0.005145797598627766,-0.06580118955624759,2025,11
2025-12-01,MA,4.7,5.89,5564.1,112745.2,MARANHAO,NORDESTE,118309.3,0.047030115130425085,0.04935110319552407,0.7979626485568762,0.005119453924914641,0.1773861228564657,2025,12
2021-01-01,MG,3.239,4.729,249167.158,288306.957,MINAS GERAIS,SUDESTE,537474.115,0.46358913117146117,0.8642426134725566,0.6849228166631423,0.027820039121930096,-0.13478240349049464,2021,1
2021-02-01,MG,3.444,5.089,237410.892,251144.044,MINAS GERAIS,SUDESTE,488554.936,0.4859451302319868,0.9453176281576481,0.6767537826685006,0.07612603087333492,-0.1289005072465178,2021,2
2021-03-01,MG,4.082,5.673,209421.8,260673.302,MINAS GERAIS,SUDESTE,470095.10199999996,0.44548815571364964,0.8033879894612299,0.7195487396439273,0.11475731970917646,0.03794339634030908,2021,3
2021-04-01,MG,3.926,5.766,214483.78,229135.651,MINAS GERAIS,SUDESTE,443619.431,0.48348599049530816,0.9360559086460098,0.6808879639264656,0.016393442622950838,-0.12098535123478038,2021,4
2021-05-01,MG,4.363,5.869,214706.451,292157.663,MINAS GERAIS,SUDESTE,506864.114,0.4235976567873574,0.734899262252108,0.7433975123530415,0.017863336801942298,0.27504236780683233,2021,5
2021-06-01,MG,4.427,5.918,180368.5,303719.839,MINAS GERAIS,SUDESTE,484088.339,0.3725941847155298,0.5938647293962249,0.7480567759378167,0.008348952121315367,0.03957512488727688,2021,6
2021-07-01,MG,4.343,6.006,191496.949,333785.84,MINAS GERAIS,SUDESTE,525282.789,0.3645597247999686,0.5737120214566321,0.7231102231102231,0.014869888475836479,0.0989925488535508,2021,7
2021-08-01,MG,4.528,6.139,186646.975,327016.961,MINAS GERAIS,SUDESTE,513663.936,0.36336398551445126,0.5707562519975837,0.7375794103274148,0.022144522144522227,-0.0202791077057074,2021,8
2021-09-01,MG,4.76,6.318,177987.423,336661.702,MINAS GERAIS,SUDESTE,514649.125,0.3458422726357497,0.5286833101081394,0.7534029756251979,0.0291578432969537,0.029493091032669616,2021,9
2021-10-01,MG,4.978,6.606,174666.716,343046.123,MINAS GERAIS,SUDESTE,517712.83900000004,0.33738146486260884,0.5091639411998251,0.7535573720859824,0.04558404558404572,0.018963906384576124,2021,10
2021-11-01,MG,5.506,7.012,139079.418,321983.678,MINAS GERAIS,SUDESTE,461063.096,0.301649425440027,0.431945553463738,0.7852253280091273,0.061459279442930725,-0.061398288999173434,2021,11
2021-12-01,MG,5.32,6.931,168196.101,402429.092,MINAS GERAIS,SUDESTE,570625.193,0.2947575800425622,0.41795214198878045,0.7675660077910835,-0.011551625784369635,0.24984314267010754,2021,12
2022-01-01,MG,5.217,6.948,128562.372,312138.822,MINAS GERAIS,SUDESTE,440701.194,0.2917223137816141,0.4118756237248823,0.7508635578583764,0.0024527485211369715,-0.2243631779980758,2022,1
2022-02-01,MG,4.901,6.918,154614.636,311715.028,MINAS GERAIS,SUDESTE,466329.664,0.3315565102030481,0.49601277484767275,0.7084417461694131,-0.0043177892918826455,-0.0013577099999435571,2022,2
2022-03-01,MG,4.953,7.278,210331.239,308751.719,MINAS GERAIS,SUDESTE,519082.958,0.4051977352722106,0.6812309893568561,0.6805441055234955,0.05203816131830008,-0.00950646819632961,2022,3
2022-04-01,MG,5.5,7.583,192947.848,306632.86,MINAS GERAIS,SUDESTE,499580.708,0.38621957355486997,0.6292471328741479,0.7253066068838191,0.04190711733992858,-0.006862663005934522,2022,4
2022-05-01,MG,5.45,7.55,172865.722,337793.224,MINAS GERAIS,SUDESTE,510658.946,0.3385150174182986,0.5117501172847683,0.7218543046357616,-0.004351839641302924,0.10162108522876512,2022,5
2022-06-01,MG,5.01,7.48,187515.45,299979.438,MINAS GERAIS,SUDESTE,487494.88800000004,0.384651110433798,0.6250943439663355,0.6697860962566844,-0.009271523178807861,-0.1119435894901194,2022,6
2022-07-01,MG,4.49,5.96,156582.341,380847.853,MINAS GERAIS,SUDESTE,537430.194,0.2913538218509546,0.41114145653329964,0.7533557046979866,-0.20320855614973266,0.2695798603369608,2022,7
2022-08-01,MG,3.93,5.31,145088.037,397320.527,MINAS GERAIS,SUDESTE,542408.564,0.2674884701857326,0.36516622510167973,0.7401129943502825,-0.10906040268456385,0.04325263716269401,2022,8
2022-09-01,MG,3.48,4.95,157292.413,388707.687,MINAS GERAIS,SUDESTE,546000.1,0.2880812897287015,0.40465475281429153,0.703030303030303,-0.06779661016949146,-0.02167730941321344,2022,9
2022-10-01,MG,3.57,4.83,152632.919,397929.655,MINAS GERAIS,SUDESTE,550562.574,0.2772308293516515,0.3835675906084456,0.7391304347826086,-0.024242424242424288,0.023724686463429956,2022,10
2022-11-01,MG,3.82,4.93,135393.498,383927.271,MINAS GERAIS,SUDESTE,519320.769,0.2607126579218325,0.3526540264965965,0.7748478701825557,0.020703933747411973,-0.03518808870879453,2022,11
2022-12-01,MG,3.81,4.87,149462.477,456673.282,MINAS GERAIS,SUDESTE,606135.7590000001,0.24658251023926142,0.32728535452179136,0.7823408624229979,-0.012170385395537497,0.18947862393447945,2022,12
2023-01-01,MG,3.86,4.95,109835.329,382486.512,MINAS GERAIS,SUDESTE,492321.841,0.22309660033953277,0.28716131302428777,0.7797979797979797,0.01642710472279263,-0.1624504277436577,2023,1
2023-02-01,MG,3.77,4.97,118745.968,399254.623,MINAS GERAIS,SUDESTE,518000.591,0.22923905891837099,0.2974191434722598,0.7585513078470826,0.004040404040403844,0.04383974460254958,2023,2
2023-03-01,MG,3.86,5.35,135237.213,406920.273,MINAS GERAIS,SUDESTE,542157.486,0.2494426739318324,0.3323432671539567,0.7214953271028037,0.0764587525150906,0.019199902915087774,2023,3
2023-04-01,MG,3.88,5.28,128271.987,387294.684,MINAS GERAIS,SUDESTE,515566.671,0.24879805894202187,0.33119996813589103,0.7348484848484848,-0.013084112149532645,-0.0482295680559518,2023,4
